source,target,video_id,channel_id,created_utc,comment_id
203ca4781cf5986c,9d766ce381b952e2,9be75MvSKzY,UCQfwfsi5VrQ8yKZ-UWmAEFg,2026-03-11 19:28:28+00:00,Ugx6fDI3N9Vt8Wqj-k54AaABAg.AUDSQpCJfjRAUDt02NzLgz
4e1ba8ef3fff9d21,6fdc62826698ecd4,K9kNiVLrudM,UCK7tptUDHh-RYDsdxO1-5QQ,2026-05-08 21:25:42+00:00,Ugx6m_2fdmOWzRJtYvV4AaABAg.AWZH7zWR9knAWZRXPkkJQ_
edb957be5024905f,2c3376d79dd2fd9b,wtniPyo5ct0,UCw8Fc5R0Q5yyS3KrDCPM3xg,2026-04-13 20:08:06+00:00,Ugx70ADWyRK-_2aeGNl4AaABAg.AVYmesaSs-KAVYvmAtOWTn
28915d6d6c2522d2,2c3376d79dd2fd9b,wtniPyo5ct0,UCw8Fc5R0Q5yyS3KrDCPM3xg,2026-04-14 00:21:10+00:00,Ugx70ADWyRK-_2aeGNl4AaABAg.AVYmesaSs-KAVZNjgZs3AN
727a5ac83c20fbc2,78df7ad314003348,fFUnDwqQMv4,UCeY0bbntWzzVIaj2z3QigXg,2026-03-31 00:01:28+00:00,Ugx73nTeWk4vdx8b8Zh4AaABAg.AUnytuvHUXbAV-IM7yRg_q
52dd705ff76be6d1,5a7a6709d259b1d8,0N1K66X7aBA,UCaXkIU1QidjPwiAYu6GcHjg,2026-03-19 15:37:04+00:00,Ugx8Gm-CnJo_oEY0yKF4AaABAg.AUWg1qFnokKAUY3tB-eYKb
17e8b94987796eda,0a1fb02038ef51de,gMDWo2Q2r_Y,UCrvhNP_lWuPIP6QZzJmM-bw,2026-04-08 18:20:17+00:00,Ugx8uJZ_HciZ83DJbA94AaABAg.AVLpJL5-yKXAVLrT5OslFc
b2e0ea6e74d468bb,de8c6d9ba1380300,-DThbq-r418,UCupvZG-5ko_eiXAupbDfxWw,2026-05-01 11:53:42+00:00,Ugx9aNztUecm4iyu3q54AaABAg.AWGMuMW2H8bAWGOVq9THsO
4dcd3be727aa1845,b2eefcc832fddcc5,Gk6xm5IuY4w,UCWJOjGOpN8oSVr_OoJLzk9g,2026-05-14 02:29:36+00:00,Ugx9f0yqtz4uEVB9dSZ4AaABAg.AWlbzArU-FzAWlrHaimLDG
bdd6006637f46efd,a89b6dc5dafda37a,iDoADuxZ_QI,UCupvZG-5ko_eiXAupbDfxWw,2026-04-02 23:24:17+00:00,UgxAzEnRHtg-PfGWZdR4AaABAg.AV5T7_Oz7kGAV6xUSNVMYo
5ca06729a808a443,204e89da24e28ae9,AwkYY3l0IVY,UC83jt4dlz1Gjl58fzQrrKZg,2026-04-21 02:09:51+00:00,UgxB7Ott7CTV2Lhkdnt4AaABAg.AVp3NaKYZluAVqajlV2agX
8f37265dd573dbd7,cbca4d36523c2b3b,OOuDm3hCeAY,UCaXkIU1QidjPwiAYu6GcHjg,2026-05-14 14:11:34+00:00,UgxBQ77xaomLRDriLbR4AaABAg.AWmzdPzZH3hAWn6bvIX4wA
3cf1f21ed1de389a,8af609ec389123ba,UXNZaZvxt1o,UCTK_cv-y88CScoudcXnS1Ew,2026-05-06 05:04:23+00:00,UgxBXZTCOaWeRWN_SEt4AaABAg.AWSE8SAkPuLAWSXdJo7snX
d068ca31040fc12e,8af609ec389123ba,UXNZaZvxt1o,UCTK_cv-y88CScoudcXnS1Ew,2026-05-07 20:57:27+00:00,UgxBXZTCOaWeRWN_SEt4AaABAg.AWSE8SAkPuLAWWoVeVdTMN
27108e32557acf56,5646b2977ae45ad7,Gk6xm5IuY4w,UCWJOjGOpN8oSVr_OoJLzk9g,2026-05-14 00:32:36+00:00,UgxBwd9mT1lTMsZvsw54AaABAg.AWlcGWdJtV7AWldththji9
ca51c19938b358a5,0b4811c03e68af5d,_I1yJ5g33OQ,UCqqjiYoD0nP1fR6vf5AcSfQ,2026-05-10 21:57:00+00:00,UgxEwjwXN8OgD8i4Ulh4AaABAg.AWb0Nbd_gRZAWddhNRa9WJ
02a85c2fee2e65dc,ac04b4c49fe1a97a,-DThbq-r418,UCupvZG-5ko_eiXAupbDfxWw,2026-05-02 00:24:42+00:00,UgxGmsw4cmaEStJq0JB4AaABAg.AWGQfAEarByAWHjSGn6s1L
3c68d29a46208b89,ae601efb356406a5,Bn8v59ZERhU,UCupvZG-5ko_eiXAupbDfxWw,2026-04-18 15:06:01+00:00,UgxHNmLwZxGBLsIa9AZ4AaABAg.AVkE-JqfFIVAVkGB2j6Qaa
5c011898c85132ed,ae601efb356406a5,Bn8v59ZERhU,UCupvZG-5ko_eiXAupbDfxWw,2026-04-18 15:25:43+00:00,UgxHNmLwZxGBLsIa9AZ4AaABAg.AVkE-JqfFIVAVkIRFhJQCz
5c011898c85132ed,ae601efb356406a5,Bn8v59ZERhU,UCupvZG-5ko_eiXAupbDfxWw,2026-04-18 15:28:33+00:00,UgxHNmLwZxGBLsIa9AZ4AaABAg.AVkE-JqfFIVAVkIl1QgE7C
4cf80aa15d566528,ae601efb356406a5,Bn8v59ZERhU,UCupvZG-5ko_eiXAupbDfxWw,2026-04-18 15:50:45+00:00,UgxHNmLwZxGBLsIa9AZ4AaABAg.AVkE-JqfFIVAVkLIcnNL6c
2f31c5a6e3b19dd7,ae601efb356406a5,Bn8v59ZERhU,UCupvZG-5ko_eiXAupbDfxWw,2026-04-18 16:06:47+00:00,UgxHNmLwZxGBLsIa9AZ4AaABAg.AVkE-JqfFIVAVkN858hkGZ
cde271473d0a96d8,ae601efb356406a5,Bn8v59ZERhU,UCupvZG-5ko_eiXAupbDfxWw,2026-04-18 16:12:56+00:00,UgxHNmLwZxGBLsIa9AZ4AaABAg.AVkE-JqfFIVAVkNq41ZREl
60cfdd2465106562,ae601efb356406a5,Bn8v59ZERhU,UCupvZG-5ko_eiXAupbDfxWw,2026-04-18 16:15:01+00:00,UgxHNmLwZxGBLsIa9AZ4AaABAg.AVkE-JqfFIVAVkO4NirgFW
a94dba4307ee9549,ae601efb356406a5,Bn8v59ZERhU,UCupvZG-5ko_eiXAupbDfxWw,2026-04-18 16:33:33+00:00,UgxHNmLwZxGBLsIa9AZ4AaABAg.AVkE-JqfFIVAVkQCBCxb5O
8474f6e803a5840e,ae601efb356406a5,Bn8v59ZERhU,UCupvZG-5ko_eiXAupbDfxWw,2026-04-18 19:09:45+00:00,UgxHNmLwZxGBLsIa9AZ4AaABAg.AVkE-JqfFIVAVkh47GLfQ-
6d6be72188013322,ae601efb356406a5,Bn8v59ZERhU,UCupvZG-5ko_eiXAupbDfxWw,2026-04-18 19:46:53+00:00,UgxHNmLwZxGBLsIa9AZ4AaABAg.AVkE-JqfFIVAVklK8Dm50Z
4cf80aa15d566528,ae601efb356406a5,Bn8v59ZERhU,UCupvZG-5ko_eiXAupbDfxWw,2026-04-19 16:38:38+00:00,UgxHNmLwZxGBLsIa9AZ4AaABAg.AVkE-JqfFIVAVn-_9nS0Vc
342b2805e0ff91db,ae601efb356406a5,Bn8v59ZERhU,UCupvZG-5ko_eiXAupbDfxWw,2026-04-20 15:05:10+00:00,UgxHNmLwZxGBLsIa9AZ4AaABAg.AVkE-JqfFIVAVpPfTAFKx5
ce780767bdff4c3f,20179eb95a6f4baf,OamsdzEojDc,UCeY0bbntWzzVIaj2z3QigXg,2026-03-13 06:45:44+00:00,UgxIAGtVrzLA5Lih_9d4AaABAg.AUEZwdEDNr8AUHfJIU7NPV
c0dfe3a46ac3b510,2ed054d5e8d0aed3,AwkYY3l0IVY,UC83jt4dlz1Gjl58fzQrrKZg,2026-04-21 07:00:55+00:00,UgxIdeFAtbNwpy55Ukt4AaABAg.AVqG3jeANw4AVr72g8zaWa
8dd29244fe79e127,2ed054d5e8d0aed3,AwkYY3l0IVY,UC83jt4dlz1Gjl58fzQrrKZg,2026-04-22 15:22:43+00:00,UgxIdeFAtbNwpy55Ukt4AaABAg.AVqG3jeANw4AVuaGlsjEWd
a6293fb373212a4b,101ec3c76b68022c,ds46PwOUy2g,UC3EmxrWVl7K8xBH_UVIWY4Q,2026-04-14 23:00:16+00:00,UgxJF56dCGilMFTt8IV4AaABAg.AVaXCqAO1wTAVaoH1c35Ie
41898acaedce47c4,101ec3c76b68022c,ds46PwOUy2g,UC3EmxrWVl7K8xBH_UVIWY4Q,2026-04-15 05:48:57+00:00,UgxJF56dCGilMFTt8IV4AaABAg.AVaXCqAO1wTAVbY2KuKLTM
27483acf7315db24,101ec3c76b68022c,ds46PwOUy2g,UC3EmxrWVl7K8xBH_UVIWY4Q,2026-04-15 14:03:55+00:00,UgxJF56dCGilMFTt8IV4AaABAg.AVaXCqAO1wTAVcQgV82K9P
c8776b26d255ebe5,a08cb621ba3ec757,mNjVZCmf-D4,UCKgJEs_v0JB-6jWb8lIy9Xw,2026-04-14 13:41:15+00:00,UgxJKBh8pIJTP63Bn4B4AaABAg.AV_fIbaaG0dAV_oIh_lAQ3
1d236f0c2edb8e8b,408892dea179068b,iDoADuxZ_QI,UCupvZG-5ko_eiXAupbDfxWw,2026-04-05 10:49:10+00:00,UgxKyAcNuNkng6z-gf54AaABAg.AV5SpxniwGZAVDKSQKzlv2
1f930f29aaa12a9e,99ce63ca06cf2225,UiIan-aa4Hw,UCHZA_aJuGa4jEoJs6KW-_pw,2026-05-04 18:20:12+00:00,UgxLiZ8zsPix-lHAKtx4AaABAg.AWOe7cZwiuSAWOo7FtIVsT
229d8a0dbbba2dc6,0b5a96c4f88088bb,U-I0nbysAuQ,UCknLrEdhRCp1aegoMqRaCZg,2026-03-01 14:03:33+00:00,UgxMcjGIVFg3lLhrmAt4AaABAg.AToLVfSNzZZAToYsVmxDbO
2e0696cdb884e4d7,12f5e1ea9265447b,YPIkNV9D3Hk,UC6-y2wMNk24Fi-J2qbTTYQA,2026-04-25 15:36:54+00:00,UgxMoyJm3WdbCLJ_DXl4AaABAg.AVxxKbVk-94AW1LHJ74vzw
47fd575ce426194a,af4996a578d69118,ds46PwOUy2g,UC3EmxrWVl7K8xBH_UVIWY4Q,2026-04-14 21:11:30+00:00,UgxMyQhtteg4PdoXdBV4AaABAg.AVaUSC51lO9AVabpJ45i4Q
da1853d0b588d0c6,3c35cf0eb1bcfdfd,E3w9zA8Ih0k,UChLtXXpo4Ge1ReTEboVvTDg,2026-03-07 01:59:22+00:00,UgxOIaipStRWOib5jrN4AaABAg.AU-OnFta6ZKAU1hlb5fAoQ
4c72938828a00421,a0c09b59275c32ac,ZNz9jTfliLc,UCndZODCxN_YaX1f8UoyFbMA,2026-05-11 14:22:43+00:00,UgxOjXM1-N2ciUY91DR4AaABAg.AWfNcUo-11iAWfPW0cCQaU
0ce6672755d866ba,a4efb60ca4d00e74,gMDWo2Q2r_Y,UCrvhNP_lWuPIP6QZzJmM-bw,2026-04-08 18:34:05+00:00,UgxPuviTQfEJK8e3bO54AaABAg.AVLs3HITcrfAVLt29FcI2W
6e34132368f84d09,107831ffd123f303,U-I0nbysAuQ,UCknLrEdhRCp1aegoMqRaCZg,2026-03-01 17:10:51+00:00,UgxQbE74XhGiLPxcryl4AaABAg.AToNsA0V5DiATotJL7TIJK
a365b543a5f1466c,d3f94f67b02f37fb,BpHhN0vqP0k,UCupvZG-5ko_eiXAupbDfxWw,2026-04-16 01:46:38+00:00,UgxREjhktLPFUhhEWtJ4AaABAg.AVdDy85fk26AVdg6RMYEwn
5e3923b921168e6a,ecfd9cb0b0b6573e,K9kNiVLrudM,UCK7tptUDHh-RYDsdxO1-5QQ,2026-05-13 03:52:17+00:00,UgxRW0thgTvRgCyY4_J4AaABAg.AWaNO_TmWvDAWjQxNYat0o
e8db53db4174b5ef,27c403fdc506a81c,Y7i146HPm5I,UCJp7gd3QZvweXGnevptxJng,2026-03-07 03:40:07+00:00,UgxRvF8GMg0sjMNNQex4AaABAg.AU1cXTjunkYAU1tIdkq7g1
c6d6dbc13a36c670,27c403fdc506a81c,Y7i146HPm5I,UCJp7gd3QZvweXGnevptxJng,2026-03-07 04:15:32+00:00,UgxRvF8GMg0sjMNNQex4AaABAg.AU1cXTjunkYAU1xLyQpm_R
e8db53db4174b5ef,27c403fdc506a81c,Y7i146HPm5I,UCJp7gd3QZvweXGnevptxJng,2026-03-07 05:42:33+00:00,UgxRvF8GMg0sjMNNQex4AaABAg.AU1cXTjunkYAU26JGo6Al7
98aaf4d55f2a342f,27c403fdc506a81c,Y7i146HPm5I,UCJp7gd3QZvweXGnevptxJng,2026-03-07 14:27:57+00:00,UgxRvF8GMg0sjMNNQex4AaABAg.AU1cXTjunkYAU32RQ_SFeI
05d5dc621e6b1f52,f69a433a1e0b249a,ZNz9jTfliLc,UCndZODCxN_YaX1f8UoyFbMA,2026-05-11 22:17:09+00:00,UgxSJsHZmEDDrknZ1Fd4AaABAg.AWfUrNusHUWAWgFnqvqvFa
d44ff092944d955f,27108e32557acf56,Gk6xm5IuY4w,UCWJOjGOpN8oSVr_OoJLzk9g,2026-05-14 05:17:04+00:00,UgxTeRpkF7h6pBR7yVB4AaABAg.AWkQLimOpeJAWm9SAcEweD
1425ea6f9a521ff0,27108e32557acf56,Gk6xm5IuY4w,UCWJOjGOpN8oSVr_OoJLzk9g,2026-05-14 09:52:17+00:00,UgxTeRpkF7h6pBR7yVB4AaABAg.AWkQLimOpeJAWmdwv-VoEY
bf686ed9a90eed57,2ba55e1d07fab5fc,gMDWo2Q2r_Y,UCrvhNP_lWuPIP6QZzJmM-bw,2026-04-08 18:41:00+00:00,UgxTqnRLAxKWCMzOIOF4AaABAg.AVLr1D20ZxwAVLtpsDQv0m
10e3abf179d7754c,537f775ae1beaed4,G3biH7PbBaY,UCQfwfsi5VrQ8yKZ-UWmAEFg,2026-03-16 19:44:33+00:00,UgxUX9AtUY5SXsjT6ad4AaABAg.AUOR9nQ_0QCAUQmp9GTrxT
02ce0c66f6d2103e,43060a5d94f76dd7,ddzF6ZQ6qC0,UCNye-wNBqNL5ZzHSJj3l8Bg,2026-03-14 18:10:43+00:00,UgxVZ-p-XOh4eLVJHA54AaABAg.AUEs7oUb8zCAULTVBfz0E7
e06b701f1d8639cb,425a5b34d976b4be,U-I0nbysAuQ,UCknLrEdhRCp1aegoMqRaCZg,2026-03-01 13:08:03+00:00,UgxXLs6KKJuwQg7SDIB4AaABAg.AToIgnAL9DcAToSWy-6TvS
23f5a2a49ccc4580,f14162b31b0adb7c,RKfryWfGCns,UCrXNkk4IESnqU-8GMad2vyA,2026-04-08 10:57:41+00:00,UgxXyxgYOTfCjqVSD_N4AaABAg.AVKK6rp_HBvAVL3oQSqxck
72cedae2ef78e0ea,3010b544bea70991,gDsWcUMaZjs,UCxBvnCL0amOmZTh2aUe17hw,2026-05-15 02:23:12+00:00,UgxYPU5aIAIzJEb64BV4AaABAg.AWoDQQJ669bAWoQLcgkxOj
c7909bf10b6fa656,6e9d0bab4e74989d,ddzF6ZQ6qC0,UCNye-wNBqNL5ZzHSJj3l8Bg,2026-03-13 05:05:13+00:00,UgxYf6FohEPteT0_bzF4AaABAg.AUF9H6eBJ4hAUHUo6Yy66q
db9a58eb7324ff8d,daf43b5f1d0361b8,OoZoANZx0NI,UCQfwfsi5VrQ8yKZ-UWmAEFg,2026-04-13 12:08:10+00:00,UgxZLwv53Wdnf6NE0wh4AaABAg.AVXrWKuVVKgAVY3r-Qpr3g
e51a5d42cd2b268d,28c7feb02a0a6ddb,pdszb79VEbo,UCNye-wNBqNL5ZzHSJj3l8Bg,2026-03-16 02:48:14+00:00,UgxaNUZHRugOt-W8Ebl4AaABAg.AUOehzrrXpTAUOyWW-UOFP
b34c267df1983734,9e5849555c3855ea,tzFbyhatvYA,UC2jAaGokCVg5765VwbznCig,2026-04-20 01:30:47+00:00,Ugxbixf7CBBnfpcExw94AaABAg.AVnKEtCDvzKAVnxTpPmQu_
383b22b52bdff81b,eb4db866a60983ab,ICBjPCfOTn4,UC-uhvujip5deVcEtLxnW8qg,2026-05-13 10:58:08+00:00,UgxbkaOQmM9Hgguqbot4AaABAg.AWk8zOBNnqLAWkBgNRIQBc
3b676ba265f64d79,f83241c6843c3393,u_QytxutaYc,UCEgYhf84VjXDz-W7a9-rdCQ,2026-05-15 03:19:52+00:00,UgxcjYyMRT0GlEvuvIN4AaABAg.AWo6rgp4tbrAWoWpatSYtI
c32bb6af1c584bb8,fd97383acdd6f627,ddzF6ZQ6qC0,UCNye-wNBqNL5ZzHSJj3l8Bg,2026-03-14 04:12:21+00:00,UgxdmYz23azxY-nNViJ4AaABAg.AUEm4HP4PXrAUJyYmtahFo
5a84dbde7d941fa3,089fd60765c729c3,7Di5PTCsf5I,UCqqjiYoD0nP1fR6vf5AcSfQ,2026-05-06 12:22:18+00:00,UgxfevxmJkb8XxZ3-514AaABAg.AWQqABYZJjLAWTJkbvDJam
f26bfdcdae21a289,e3e07c827b859784,gZifIvJXYKk,UCoMdktPbSTixAyNGwb-UYkQ,2026-03-02 00:11:24+00:00,UgxgmczT6tiLgXJTfcN4AaABAg.ATpRf15dtp7ATpdRZ9FTpf
56bc4a371e60ef1c,f11fe9f49a94603f,S7jJno67koQ,UC4SUWizzKc1tptprBkWjX2Q,2026-03-12 08:06:27+00:00,UgxgqoTLc8AkygWfuS54AaABAg.AUF6yI4ROcEAUFEkcaQg0a
c304d1ffd67a36d2,f4f23afa470288f9,LgAuD554EGI,UC_gUM8rL-Lrg6O3adPW9K1g,2026-04-18 17:50:51+00:00,UgxhKqEEZTTAFuPnOVd4AaABAg.AVkAf96lsaaAVkZ2IbQAII
dd819b3bab697e16,7d599de42b9edf89,lyshxS0BK5g,UCqTa3sNT6SfiQ2DQK_kuWlA,2026-03-13 22:25:43+00:00,UgxhL0rFqG9c98lrBAN4AaABAg.AUFXAwNJYu_AUJLsxwqOr4
f2d8c9192fe7e2ad,b07cc7b60cc16491,ds46PwOUy2g,UC3EmxrWVl7K8xBH_UVIWY4Q,2026-04-14 20:27:43+00:00,UgxhShqASf2SjNtb_EN4AaABAg.AVaSe34sHoLAVaXogGRoMX
f2d8c9192fe7e2ad,b07cc7b60cc16491,ds46PwOUy2g,UC3EmxrWVl7K8xBH_UVIWY4Q,2026-04-15 00:16:33+00:00,UgxhShqASf2SjNtb_EN4AaABAg.AVaSe34sHoLAVax-gD7rPa
dfa629b2cedb2680,6afe3ab7bb18759c,pu4unt4_3MA,UC6RJ7-PaXg6TIH2BzZfTV7w,2026-03-17 08:02:06+00:00,UgxihhkVNKwKmKB-9fJ4AaABAg.AUIH6HulQlhAUS6EBWrcHb
d64fec04fc4f2bd8,540a3d15e1685f8a,T2WxWBNXB-Y,UCXIJgqnII2ZOINSWNOGFThA,2026-05-15 05:53:02+00:00,Ugxik8KdzYu-qcSfPWF4AaABAg.AWo8JgYFPLhAWonMR1zS2H
dd885fa69955208b,bb6a21786dfb1e1c,xd9boh45qC4,UC8p1vwvWtl6T73JiExfWs1g,2026-03-02 02:43:18+00:00,UgxkPZdsRxPaChAthvp4AaABAg.ATpLNgxGnb_ATpup3QOhHa
c536fe4f97742c1f,1ae48fabe30eb5d9,Jn5GzGtpcls,UCVhtkN7-c8mA8GXEoxS4YQw,2026-04-08 19:45:23+00:00,UgxlghCzo6gwXr9X4aB4AaABAg.AVI1VCGpzwCAVM0CPman2C
54c6f93b030a3c0f,b207586cde99e931,maUSmAhsiVw,UCNye-wNBqNL5ZzHSJj3l8Bg,2026-05-04 11:07:27+00:00,Ugxlmgwy0oAcLQeudVR4AaABAg.AWNoo577qkfAWO1ah1qiF0
054e7e6eaae13c5f,d24861f548ea3410,U-I0nbysAuQ,UCknLrEdhRCp1aegoMqRaCZg,2026-03-01 11:51:42+00:00,Ugxm0v0MaqUq-StXhJh4AaABAg.AToJY4pgJHAAToJmk7LUHR
e833c274e7416b20,3a854487dd2ef2aa,U-I0nbysAuQ,UCknLrEdhRCp1aegoMqRaCZg,2026-03-01 15:34:12+00:00,UgxmS-iy9iKYSGLuDs94AaABAg.ATofH99R4jgAToiFQDiGL5
3e75923f5c745a68,af2d12259f18878f,05kNCpqs_ZI,UCIHdDJ0tjn_3j-FS7s_X1kQ,2026-04-04 22:23:01+00:00,Ugxn_oUvppxXOP2wAWd4AaABAg.AV6wLDYPTyQAVC-3P2UKq0
31a6c418040c5022,af2d12259f18878f,05kNCpqs_ZI,UCIHdDJ0tjn_3j-FS7s_X1kQ,2026-04-06 10:34:25+00:00,Ugxn_oUvppxXOP2wAWd4AaABAg.AV6wLDYPTyQAVFsZEqDuhV
b21bf323f2565fe0,af2d12259f18878f,05kNCpqs_ZI,UCIHdDJ0tjn_3j-FS7s_X1kQ,2026-04-07 14:19:10+00:00,Ugxn_oUvppxXOP2wAWd4AaABAg.AV6wLDYPTyQAVIr4Bt_JA7
da2b1a1eaa50c0d6,a6b9bb4fd568b65f,ddzF6ZQ6qC0,UCNye-wNBqNL5ZzHSJj3l8Bg,2026-03-13 04:25:01+00:00,UgxnvlWVXGeVETl1I3J4AaABAg.AUEmoq17WiaAUHQCi60ZSI
a652d6541165526f,ce6ef028358614de,9be75MvSKzY,UCQfwfsi5VrQ8yKZ-UWmAEFg,2026-03-11 15:47:48+00:00,UgxovrfpMpeoU7vayIV4AaABAg.AUDQXgtlMLXAUDUknK1n6D
43a95ef324dcb4ff,c9e1483c3b62a84c,OOuDm3hCeAY,UCaXkIU1QidjPwiAYu6GcHjg,2026-05-14 14:56:31+00:00,Ugxp5U39A8bv1lM87OR4AaABAg.AWn0JK8HZOYAWnBlFPmapB
6f6aee909a357bd8,a02206881d32dc7c,RKfryWfGCns,UCrXNkk4IESnqU-8GMad2vyA,2026-04-08 04:11:03+00:00,UgxqLt86xGzkOlCAppB4AaABAg.AVK2DnmgPIXAVKLH8W0OfT
0f811ea5d677810e,a99f69975b48e495,9be75MvSKzY,UCQfwfsi5VrQ8yKZ-UWmAEFg,2026-03-12 18:42:49+00:00,UgxrOVTbzvC6F59gERZ4AaABAg.AUDQKfaTVIPAUGN_ZX2PUv
8e664904fe26513a,f03ded43b3c56d33,rvSaptRTeu4,UCkH1uDkyuO9sVjSqdqBygOg,2026-05-09 17:07:30+00:00,UgxrgQihVG177MlIsdJ4AaABAg.AWQ2fRvbxrVAWaYmCyVzxD
82f42961d209e0bf,39f2f0af461fb380,0kupMldcTvg,UCUI9vm69ZbAqRK3q3vKLWCQ,2026-03-01 18:45:37+00:00,Ugxs6CfCycz5qOPPCmx4AaABAg.AToZuIMC5l6ATp39PXW8Qj
6daed6bedbc9166f,4f857c08259c15c1,AwkYY3l0IVY,UC83jt4dlz1Gjl58fzQrrKZg,2026-04-21 08:24:45+00:00,UgxscYO_CUxGels9kah4AaABAg.AVq6HaFRfotAVrGdebavpp
bab3c8aef7d4ee1b,e09b7bbdbf86754f,Jn5GzGtpcls,UCVhtkN7-c8mA8GXEoxS4YQw,2026-04-08 18:29:49+00:00,UgxsmkE3rfbzrCb3WyV4AaABAg.AVJCnXFroPFAVLsZ-LLu2A
a3d5c9ef15c29132,bed759cf9db06673,gMDWo2Q2r_Y,UCrvhNP_lWuPIP6QZzJmM-bw,2026-04-08 19:02:55+00:00,Ugxt4DaGl5XJsYZxkx54AaABAg.AVLoqi8ai_8AVLwLQfFoPI
a63f21b71e1c2281,a1e95bab88bf0ea6,OOuDm3hCeAY,UCaXkIU1QidjPwiAYu6GcHjg,2026-05-14 12:19:47+00:00,Ugxt9cU5HOeNFd4BqRl4AaABAg.AWmsUYcDehCAWmupETzTMF
29918bc59d0dedef,a1e95bab88bf0ea6,OOuDm3hCeAY,UCaXkIU1QidjPwiAYu6GcHjg,2026-05-14 12:56:24+00:00,Ugxt9cU5HOeNFd4BqRl4AaABAg.AWmsUYcDehCAWmz0Nm_LGV
ce81480427a88b53,0a479f13cafc38ca,xd9boh45qC4,UC8p1vwvWtl6T73JiExfWs1g,2026-03-01 20:44:40+00:00,UgxtqeXqNtgwwKFNzPd4AaABAg.ATpD6nPGTkSATpGmKOgero
ed6d347bdcdf515d,1b5d380dd5f30818,D8mw3SCKfeE,UCJg9wBPyKMNA5sRDnvzmkdg,2026-04-19 01:30:11+00:00,UgxvSGQ-UlIdiIKPjYp4AaABAg.AVl2YiZnTWVAVlNbU4o5sD
a825ff442b5ce2c7,1122d7fb30a029d3,dBAp6nwvYdg,UCIHdDJ0tjn_3j-FS7s_X1kQ,2026-04-23 02:24:54+00:00,Ugxx7YdbTjnIC0IAcMd4AaABAg.AVuwWJfMUZSAVvm2lfMLk5
7ba2262d379ef4c3,d81367e489ee84c3,QruqqIqNt38,UC6-y2wMNk24Fi-J2qbTTYQA,2026-05-07 23:09:38+00:00,UgxxkC_SQrKOIcy1hBV4AaABAg.AWX1Bm6MPI8AWX2clCIvmP
cad2693810f75a9c,f86e00dfb11b3133,Y7i146HPm5I,UCJp7gd3QZvweXGnevptxJng,2026-03-07 14:59:17+00:00,Ugxy-ttPTogm-s5huQd4AaABAg.AU1ip4Oz2V0AU361-HE_Oi
083bb6456d36d60a,1eca7c4a296052f3,gGIv1ceqq6U,UChirEOpgFCupRAk5etXqPaA,2026-03-13 10:07:48+00:00,Ugxy8JQVbPu48dVf0Z94AaABAg.AUFzyyrnem6AUI1RGxPUuT
ed3e1dc6ee832289,2c692e311f412473,OOuDm3hCeAY,UCaXkIU1QidjPwiAYu6GcHjg,2026-05-14 14:33:25+00:00,Ugxz-4I97k5JXIZ3qit4AaABAg.AWmsR6x30ELAWn96zi2MKx
53f10f67c0b6795e,2c692e311f412473,OOuDm3hCeAY,UCaXkIU1QidjPwiAYu6GcHjg,2026-05-14 14:51:01+00:00,Ugxz-4I97k5JXIZ3qit4AaABAg.AWmsR6x30ELAWnB7uMzhe-
a05dc64fd61bcc41,2c692e311f412473,OOuDm3hCeAY,UCaXkIU1QidjPwiAYu6GcHjg,2026-05-14 15:05:07+00:00,Ugxz-4I97k5JXIZ3qit4AaABAg.AWmsR6x30ELAWnCk6pMdjQ
7e87598b6809bf53,2c692e311f412473,OOuDm3hCeAY,UCaXkIU1QidjPwiAYu6GcHjg,2026-05-14 15:48:28+00:00,Ugxz-4I97k5JXIZ3qit4AaABAg.AWmsR6x30ELAWnHhdvDru7
5a7a6709d259b1d8,113bb1ad291c45da,BTPfzJFYWuY,UCupvZG-5ko_eiXAupbDfxWw,2026-03-10 05:13:59+00:00,Ugy08xgMJbmHyO9uy_B4AaABAg.AU9fgW_vmUHAU9mQiD1TaC
e0ed2b07fc567ef5,113bb1ad291c45da,BTPfzJFYWuY,UCupvZG-5ko_eiXAupbDfxWw,2026-03-10 16:15:45+00:00,Ugy08xgMJbmHyO9uy_B4AaABAg.AU9fgW_vmUHAUAy9_LaeG4
450fb953d169a163,4f83dadf0d3bfb06,K1rOxW_uDgw,UC7fWeaHhqgM4Ry-RMpM2YYw,2026-03-17 07:17:52+00:00,Ugy1ZzIHlezmdIgWvWF4AaABAg.ATsRyOc1EsMAUS1A7T7Uba
ec3fabadebf1eb38,33b7964a36f713ab,OOuDm3hCeAY,UCaXkIU1QidjPwiAYu6GcHjg,2026-05-14 18:38:41+00:00,Ugy2vxJuk8V_lmGzbI94AaABAg.AWn0-IhfhGyAWnaBRAXxmO
0b2baec299e72861,119f41d3771c5e90,dBAp6nwvYdg,UCIHdDJ0tjn_3j-FS7s_X1kQ,2026-04-22 23:17:14+00:00,Ugy3GtsbkQ6l2NCfpoN4AaABAg.AVv3RC381rBAVvR_FxQLwo
9205553798c21ee5,119f41d3771c5e90,dBAp6nwvYdg,UCIHdDJ0tjn_3j-FS7s_X1kQ,2026-04-23 16:09:02+00:00,Ugy3GtsbkQ6l2NCfpoN4AaABAg.AVv3RC381rBAVxFMvewSiM
